,date,neg,pos,total
6463,1926-05-02,493,651,27614
6464,1926-05-03,698,884,34339
6465,1926-05-04,520,683,28845
6466,1926-05-05,665,831,32700
6467,1926-05-06,574,662,28987
6468,1926-05-07,598,862,32027
6469,1926-05-08,499,692,29660
6470,1926-05-09,434,491,24020
6471,1926-05-10,573,770,29939
6472,1926-05-11,453,572,25212
6473,1926-05-12,607,781,32573
6474,1926-05-13,687,881,32504
6475,1926-05-14,657,927,32211
6476,1926-05-15,697,811,32111
6477,1926-05-16,651,817,30057
6478,1926-05-17,581,797,30925
6479,1926-05-18,566,757,32015
6480,1926-05-19,652,891,32983
6481,1926-05-20,664,792,31439
6482,1926-05-21,530,808,31184
6483,1926-05-22,609,783,32091
6484,1926-05-23,544,759,29685
6485,1926-05-24,705,943,33662
6486,1926-05-25,623,804,30494
6487,1926-05-26,636,868,32915
6488,1926-05-27,576,679,31426
6489,1926-05-28,562,776,32569
6490,1926-05-29,613,809,33698
6491,1926-05-30,614,612,27218
6492,1926-05-31,524,736,30546
6493,1926-06-01,655,907,33388
6494,1926-06-02,552,671,31866
6495,1926-06-03,577,697,31797
6496,1926-06-04,584,820,33091
6497,1926-06-05,603,750,33035
6498,1926-06-06,571,784,28678
6499,1926-06-07,577,810,32237
6500,1926-06-08,562,675,29643
6501,1926-06-09,621,825,33001
6502,1926-06-10,556,639,29105
6503,1926-06-11,687,846,32524
6504,1926-06-12,594,737,31859
6505,1926-06-13,583,655,26967
6506,1926-06-14,511,678,29027
6507,1926-06-15,656,851,31404
6508,1926-06-16,724,911,33600
6509,1926-06-17,568,733,32458
6510,1926-06-18,557,761,32179
6511,1926-06-19,561,772,31262
6512,1926-06-20,444,689,28855
6513,1926-06-21,525,719,30039
6514,1926-06-22,675,803,33205
6515,1926-06-23,667,864,33653
6516,1926-06-24,582,749,31837
6517,1926-06-25,628,791,32798
6518,1926-06-26,570,702,31536
6519,1926-06-27,544,773,29843
6520,1926-06-28,603,845,30903
6521,1926-06-29,610,735,31437
6522,1926-06-30,604,779,32893
6523,1926-07-01,590,760,32385
6524,1926-07-02,541,741,31596
6525,1926-07-03,558,761,30737
6526,1926-07-04,572,717,29031
6527,1926-07-05,692,870,32103
6528,1926-07-06,643,834,34170
6529,1926-07-07,491,671,30813
6530,1926-07-08,655,839,32764
6531,1926-07-09,556,789,32974
6532,1926-07-10,495,757,31966
6533,1926-07-11,503,623,26442
6534,1926-07-12,708,884,33220
6535,1926-07-13,656,818,33143
6536,1926-07-14,680,835,33785
6537,1926-07-15,791,935,34053
6538,1926-07-16,625,814,32680
6539,1926-07-17,672,864,33604
6540,1926-07-18,605,717,28165
6541,1926-07-19,639,900,32404
6542,1926-07-20,667,831,33062
6543,1926-07-21,713,859,34509
6544,1926-07-22,786,1012,35030
6545,1926-07-23,614,860,33064
6546,1926-07-24,567,810,32980
6547,1926-07-25,666,855,31326
6548,1926-07-26,499,662,26267
6549,1926-07-27,688,880,33995
6550,1926-07-28,654,844,32740
6551,1926-07-29,701,822,33892
6552,1926-07-30,618,817,32916
6553,1926-07-31,656,768,33081
6554,1926-08-01,659,739,29325
6555,1926-08-02,580,878,32653
6556,1926-08-03,690,831,34330
6557,1926-08-04,728,912,34869
6558,1926-08-05,557,713,31343
6559,1926-08-06,618,818,33166
6560,1926-08-07,540,662,28038
6561,1926-08-08,581,780,29366
6562,1926-08-09,700,811,32141
6563,1926-08-10,541,677,29519
6564,1926-08-11,690,835,33184
6565,1926-08-12,687,820,31835
6566,1926-08-13,600,757,32802
6567,1926-08-14,562,825,32887
6568,1926-08-15,569,745,29055
6569,1926-08-16,446,562,20762
6570,1926-08-17,634,839,32666
6571,1926-08-18,745,878,33344
6572,1926-08-19,433,647,22861
6573,1926-08-20,582,851,31133
6574,1926-08-21,433,612,21103
6575,1926-08-22,592,818,32049
6576,1926-08-23,494,603,23149
6577,1926-08-24,558,679,31387
6578,1926-08-25,655,774,32507
6579,1926-08-26,418,523,22180
6580,1926-08-27,738,913,34592
6581,1926-08-28,413,529,22159
6582,1926-08-29,604,866,32549
6583,1926-08-30,373,494,22513
6584,1926-08-31,626,802,30703
6585,1926-09-01,593,844,32589
6586,1926-09-02,658,911,33285
6587,1926-09-03,377,561,22682
6588,1926-09-04,631,857,33118
6589,1926-09-05,595,814,29976
6590,1926-09-06,453,582,21107
6591,1926-09-07,654,795,32629
6592,1926-09-08,476,537,22624
6593,1926-09-09,630,862,33801
6594,1926-09-10,444,525,22627
6595,1926-09-11,601,804,32752
6596,1926-09-12,622,795,29783
6597,1926-09-13,446,588,21964
6598,1926-09-14,637,782,31736
6599,1926-09-15,407,555,23078
6600,1926-09-16,688,856,34357
6601,1926-09-17,408,482,22482
6602,1926-09-18,490,631,26537
6603,1926-09-19,570,749,31229
6604,1926-09-20,402,532,22738
6605,1926-09-21,569,695,31333
6606,1926-09-22,569,677,33100
6607,1926-09-23,726,931,34854
6608,1926-09-24,383,504,22696
6609,1926-09-25,597,672,30422
6610,1926-09-26,538,697,29353
6611,1926-09-27,490,477,21148
6612,1926-09-28,613,884,33149
6613,1926-09-29,648,777,32551
6614,1926-09-30,737,772,33579
6615,1926-10-01,408,499,21913
6616,1926-10-02,465,618,25132
6617,1926-10-03,540,726,27423
6618,1926-10-04,394,459,18701
6619,1926-10-05,574,694,28901
6620,1926-10-06,585,805,33111
6621,1926-10-07,580,782,30818
6622,1926-10-08,576,796,29000
6623,1926-10-09,545,819,30380
6624,1926-10-10,607,726,30211
6625,1926-10-11,446,567,20518
6626,1926-10-12,688,835,34038
6627,1926-10-13,684,880,32956
6628,1926-10-14,552,746,30255
6629,1926-10-15,574,791,30915
6630,1926-10-16,547,715,28678
6631,1926-10-17,521,726,27748
6632,1926-10-18,487,578,21519
6633,1926-10-19,753,818,32057
6634,1926-10-20,563,684,29250
6635,1926-10-21,637,971,34393
6636,1926-10-22,645,729,30699
6637,1926-10-23,588,870,32206
6638,1926-10-24,632,769,30909
6639,1926-10-25,462,530,21252
6640,1926-10-26,615,776,32572
6641,1926-10-27,530,724,28183
6642,1926-10-28,567,799,28203
6643,1926-10-29,582,680,28792
6644,1926-10-30,594,770,31946
6645,1926-10-31,647,845,30917
6646,1926-11-01,441,560,21700
6647,1926-11-02,682,845,32834
6648,1926-11-03,656,758,32235
6649,1926-11-04,619,844,34107
6650,1926-11-05,594,744,31124
6651,1926-11-06,496,659,29185
6652,1926-11-07,604,680,29168
6653,1926-11-08,653,755,30167
6654,1926-11-09,698,867,33095
6655,1926-11-10,656,740,30030
6656,1926-11-11,541,664,25889
6657,1926-11-13,578,875,33106
6658,1926-11-14,594,684,29135
6659,1926-11-15,499,444,20029
6660,1926-11-16,588,691,31080
6661,1926-11-17,568,772,33161
6662,1926-11-18,608,827,33641
6663,1926-11-19,652,690,31423
6664,1926-11-20,641,789,33094
6665,1926-11-21,540,724,30629
6666,1926-11-22,436,436,19774
6667,1926-11-23,694,778,32347
6668,1926-11-24,605,709,31104
6669,1926-11-25,624,835,33265
6670,1926-11-26,578,736,30935
6671,1926-11-27,530,690,28534
6672,1926-11-28,566,677,27842
6673,1926-11-29,615,663,32307
6674,1926-11-30,667,780,33841
6675,1926-12-01,584,823,33803
6676,1926-12-02,640,890,34876
6677,1926-12-03,604,825,32006
6678,1926-12-04,677,830,33577
6679,1926-12-05,623,828,31288
6680,1926-12-06,431,495,21527
6681,1926-12-07,672,796,33682
6682,1926-12-08,637,814,34177
6683,1926-12-09,686,791,35141
6684,1926-12-10,586,746,33717
6685,1926-12-11,604,836,35208
6686,1926-12-12,576,678,29625
6687,1926-12-13,488,481,21412
6688,1926-12-14,567,766,33982
6689,1926-12-15,645,836,34439
6690,1926-12-16,677,705,32458
6691,1926-12-17,617,753,30551
6692,1926-12-18,648,878,33997
6693,1926-12-19,627,851,31780
6694,1926-12-20,623,757,28932
6695,1926-12-21,618,849,34641
6696,1926-12-22,624,796,33461
6697,1926-12-23,715,778,34981
6698,1926-12-24,616,809,32578
6699,1926-12-25,576,714,28585
6700,1926-12-26,632,730,31108
6701,1926-12-27,517,596,23162
6702,1926-12-28,658,769,33270
6703,1926-12-29,628,753,32691
6704,1926-12-30,671,863,34400
6705,1926-12-31,560,832,30992
6706,1927-01-01,341,463,31996
6707,1927-01-02,509,606,26593
6708,1927-01-03,436,494,20066
6709,1927-01-04,666,853,32067
6710,1927-01-05,587,751,34021
6711,1927-01-06,597,770,32048
6712,1927-01-07,679,739,32874
6713,1927-01-08,741,781,33034
6714,1927-01-09,637,780,31693
6715,1927-01-10,547,649,26679
6716,1927-01-11,603,709,30955
6717,1927-01-12,745,863,33076
6718,1927-01-13,607,820,32820
6719,1927-01-14,710,882,33290
6720,1927-01-15,607,736,30852
6721,1927-01-16,604,718,27897
6722,1927-01-17,584,814,29934
6723,1927-01-18,589,722,30594
6724,1927-01-19,615,835,32590
6725,1927-01-20,618,751,31765
6726,1927-01-21,546,710,28731
6727,1927-01-22,669,813,32878
6728,1927-01-23,762,798,31647
6729,1927-01-24,687,841,34397
6730,1927-01-25,637,760,31361
6731,1927-01-26,584,749,32228
6732,1927-01-27,643,852,34069
6733,1927-01-28,603,797,29475
6734,1927-01-29,615,735,30235
6735,1927-01-30,751,709,30088
6736,1927-01-31,707,727,32280
6737,1927-02-01,724,827,31643
6738,1927-02-02,656,727,32063
6739,1927-02-03,772,791,31934
6740,1927-02-04,600,822,32490
6741,1927-02-05,634,874,34514
6742,1927-02-06,670,735,30917
6743,1927-02-07,466,439,20735
6744,1927-02-08,568,639,30901
6745,1927-02-09,595,742,32459
6746,1927-02-10,625,734,33971
6747,1927-02-11,666,794,33317
6748,1927-02-12,565,737,32656
6749,1927-02-13,574,621,27735
6750,1927-02-14,469,467,20822
6751,1927-02-15,668,756,32298
6752,1927-02-16,638,740,31991
6753,1927-02-17,616,770,32093
6754,1927-02-18,638,767,32802
6755,1927-02-19,567,730,28943
6756,1927-02-20,679,777,30996
6757,1927-02-21,470,479,21641
6758,1927-02-22,639,733,33189
6759,1927-02-23,694,810,32349
6760,1927-02-24,688,745,32953
6761,1927-02-25,667,791,33119
6762,1927-02-26,533,740,30690
6763,1927-02-27,556,686,29423
6764,1927-02-28,733,872,32453
6765,1927-03-01,590,693,27439
6766,1927-03-02,612,700,29890
6767,1927-03-03,710,675,30234
6768,1927-03-04,752,846,34061
6769,1927-03-05,663,662,29826
6770,1927-03-06,629,750,30593
6771,1927-03-07,450,421,21138
6772,1927-03-08,624,749,31791
6773,1927-03-09,602,793,31996
6774,1927-03-10,552,777,33439
6775,1927-03-11,546,719,30228
6776,1927-03-12,527,774,29781
6777,1927-03-13,618,761,31314
6778,1927-03-14,469,505,20675
6779,1927-03-15,611,827,32223
6780,1927-03-16,593,727,30493
6781,1927-03-17,579,765,31839
6782,1927-03-18,605,704,32520
6783,1927-03-19,524,764,31492
6784,1927-03-20,559,657,28300
6785,1927-03-21,519,494,19729
6786,1927-03-22,668,768,32197
6787,1927-03-23,662,764,32736
6788,1927-03-24,612,791,32500
6789,1927-03-25,459,522,22391
6790,1927-03-26,526,763,30189
6791,1927-03-27,615,662,27344
6792,1927-03-28,471,503,20877
6793,1927-03-29,655,742,31672
6794,1927-03-30,574,734,31270
6795,1927-03-31,704,824,32892
6796,1927-04-01,451,522,29591
6797,1927-04-02,469,706,28158
6798,1927-04-03,475,637,27817
6799,1927-04-04,564,785,28327
6800,1927-04-05,482,660,26484
6801,1927-04-06,590,671,30187
6802,1927-04-07,546,782,32796
6803,1927-04-08,483,543,24774
6804,1927-04-09,487,664,28696
6805,1927-04-10,594,801,29936
6806,1927-04-11,444,489,20779
6807,1927-04-12,522,683,31025
6808,1927-04-13,522,648,29247
6809,1927-04-14,588,738,30825
6810,1927-04-15,390,456,20643
6811,1927-04-16,480,684,28165
6812,1927-04-17,542,637,27389
6813,1927-04-18,497,461,19529
6814,1927-04-19,618,714,30730
6815,1927-04-20,594,759,31734
6816,1927-04-21,584,744,31883
6817,1927-04-22,471,602,25090
6818,1927-04-23,473,746,28994
6819,1927-04-24,532,601,27186
6820,1927-04-25,506,542,20708
6821,1927-04-26,511,669,30692
6822,1927-04-27,489,704,29549
6823,1927-04-28,600,755,30851
6824,1927-04-29,398,496,19307
6825,1927-04-30,501,630,27494
6826,1927-05-01,372,382,16867
6827,1927-05-02,392,485,21497
6828,1927-05-03,585,674,28106
6829,1927-05-04,689,688,30412
6830,1927-05-05,565,783,28498
6831,1927-05-06,389,365,19342
6832,1927-05-07,496,562,27097
6833,1927-05-08,617,758,29425
6834,1927-05-09,579,619,21901
6835,1927-05-10,621,876,32189
6836,1927-05-11,541,686,31975
6837,1927-05-12,592,781,31547
6838,1927-05-13,409,428,20288
6839,1927-05-14,507,694,28890
6840,1927-05-15,584,770,28968
6841,1927-05-16,457,493,20489
6842,1927-05-17,574,734,31485
6843,1927-05-18,562,762,28956
6844,1927-05-19,584,783,31667
6845,1927-05-20,505,443,22298
6846,1927-05-21,591,663,30840
6847,1927-05-22,565,786,30340
6848,1927-05-23,440,533,20326
6849,1927-05-24,544,719,31550
6850,1927-05-25,497,653,28329
6851,1927-05-26,655,746,30058
6852,1927-05-27,591,697,29623
6853,1927-05-28,591,657,29391
6854,1927-05-29,507,483,23735
6855,1927-05-30,552,737,27499
6856,1927-05-31,456,531,25716
6857,1927-06-01,541,722,31256
6858,1927-06-02,633,745,31282
6859,1927-06-03,435,457,19249
6860,1927-06-04,514,717,31225
6861,1927-06-05,504,691,29042
6862,1927-06-06,467,422,19398
6863,1927-06-07,671,797,30946
6864,1927-06-08,570,812,30716
6865,1927-06-09,505,610,30330
6866,1927-06-10,360,424,19227
6867,1927-06-11,529,730,30400
6868,1927-06-12,589,669,28439
6869,1927-06-13,530,729,28832
6870,1927-06-14,575,726,32953
6871,1927-06-15,599,833,33718
6872,1927-06-16,609,745,32093
6873,1927-06-17,519,610,27186
6874,1927-06-18,597,719,30276
6875,1927-06-19,541,678,28634
6876,1927-06-20,521,619,30152
6877,1927-06-21,559,781,29539
6878,1927-06-22,610,667,32326
6879,1927-06-23,462,641,29416
6880,1927-06-24,522,683,32376
6881,1927-06-25,542,780,31628
6882,1927-06-26,522,718,27919
6883,1927-06-27,675,784,33090
6884,1927-06-28,643,615,29748
6885,1927-06-29,693,750,33102
6886,1927-06-30,538,743,31459
6887,1927-07-01,320,391,19402
6888,1927-07-02,643,680,29712
6889,1927-07-03,633,732,29194
6890,1927-07-04,394,419,19222
6891,1927-07-05,444,562,25718
6892,1927-07-06,463,662,31396
6893,1927-07-07,594,725,31176
6894,1927-07-08,493,402,19929
6895,1927-07-09,600,731,33862
6896,1927-07-10,535,819,29336
6897,1927-07-11,420,482,19533
6898,1927-07-12,692,714,31318
6899,1927-07-13,518,735,29652
6900,1927-07-14,543,804,32100
6901,1927-07-15,450,498,19125
6902,1927-07-16,688,760,32566
6903,1927-07-17,616,805,29832
6904,1927-07-18,464,437,19135
6905,1927-07-19,547,675,29608
6906,1927-07-20,583,604,27579
6907,1927-07-21,599,767,30126
6908,1927-07-22,436,425,19825
6909,1927-07-23,608,725,28901
6910,1927-07-24,648,699,26773
6911,1927-07-25,441,511,19859
6912,1927-07-26,518,633,28142
6913,1927-07-27,628,715,29871
6914,1927-07-28,668,736,30739
6915,1927-07-29,406,444,18934
6916,1927-07-30,592,764,31430
6917,1927-07-31,510,710,25180
6918,1927-08-01,356,424,17317
6919,1927-08-02,541,621,28619
6920,1927-08-03,622,742,30133
6921,1927-08-04,606,701,29559
6922,1927-08-05,447,493,19751
6923,1927-08-06,605,745,29672
6924,1927-08-07,587,567,27108
6925,1927-08-08,496,560,28742
6926,1927-08-09,461,593,28890
6927,1927-08-10,566,633,29092
6928,1927-08-11,197,159,6796
6929,1927-08-12,559,693,30500
6930,1927-08-13,582,627,27216
6931,1927-08-14,395,401,18490
6932,1927-08-15,368,410,19107
6933,1927-08-16,565,720,29667
6934,1927-08-17,659,717,30542
6935,1927-08-18,557,666,29587
6936,1927-08-19,333,413,19050
6937,1927-08-20,584,719,30247
6938,1927-08-21,587,646,28429
6939,1927-08-22,609,633,28634
6940,1927-08-23,597,672,28619
6941,1927-08-24,691,700,29140
6942,1927-08-25,772,616,28791
6943,1927-08-26,646,658,31269
6944,1927-08-27,727,821,31156
6945,1927-08-28,631,641,28093
6946,1927-08-29,529,458,20257
6947,1927-08-30,634,733,30953
6948,1927-08-31,589,737,29986
6949,1927-09-01,711,697,30728
6950,1927-09-02,480,447,20454
6951,1927-09-03,575,736,30337
6952,1927-09-04,601,642,27867
6953,1927-09-05,480,512,20446
6954,1927-09-06,814,724,33489
6955,1927-09-07,705,728,31206
6956,1927-09-08,667,716,32391
6957,1927-09-09,463,420,19989
6958,1927-09-10,602,730,29874
6959,1927-09-11,644,749,30587
6960,1927-09-12,389,443,19875
6961,1927-09-13,597,739,31866
6962,1927-09-14,664,753,31327
6963,1927-09-15,679,747,31738
6964,1927-09-16,615,802,31995
6965,1927-09-17,471,562,25127
6966,1927-09-19,566,751,29839
6967,1927-09-20,483,603,26936
6968,1927-09-21,549,689,31446
6969,1927-09-22,534,718,29312
6970,1927-09-23,631,658,29220
6971,1927-09-24,477,702,28870
6972,1927-09-25,595,708,28875
6973,1927-09-26,522,525,20312
6974,1927-09-27,653,771,29522
6975,1927-09-28,580,764,30933
6976,1927-09-29,518,744,29554
6977,1927-09-30,382,415,19044
6978,1927-10-01,565,654,29572
6979,1927-10-02,565,591,26688
6980,1927-10-03,599,566,25961
6981,1927-10-04,556,629,29635
6982,1927-10-05,536,634,30756
6983,1927-10-06,621,719,31006
6984,1927-10-07,498,614,28926
6985,1927-10-08,400,505,24504
6986,1927-10-09,518,533,25499
6987,1927-10-10,521,615,29096
6988,1927-10-11,397,433,19288
6989,1927-10-12,529,677,30876
6990,1927-10-13,625,742,30992
6991,1927-10-14,366,419,19273
6992,1927-10-15,501,720,26827
6993,1927-10-16,566,770,28985
6994,1927-10-17,576,697,29743
6995,1927-10-18,417,496,21195
6996,1927-10-19,571,768,28921
6997,1927-10-25,451,443,20420
6998,1927-10-26,594,717,30226
6999,1927-10-27,596,753,30356
7000,1927-10-28,338,439,19789
7001,1927-10-29,484,729,30269
7002,1927-10-30,414,558,25094
7003,1927-10-31,651,698,30257
7004,1927-11-01,456,408,19821
7005,1927-11-02,591,569,27066
7006,1927-11-03,666,687,31476
7007,1927-11-04,345,419,20638
7008,1927-11-05,466,536,26236
7009,1927-11-06,360,480,21375
7010,1927-11-07,595,673,27010
7011,1927-11-08,578,631,27513
7012,1927-11-09,334,350,19304
7013,1927-11-10,649,742,33156
7014,1927-11-11,420,432,19502
7015,1927-11-12,601,766,28133
7016,1927-11-13,613,694,29792
7017,1927-11-14,705,763,30760
7018,1927-11-15,407,406,19037
7019,1927-11-16,538,538,28333
7020,1927-11-17,636,709,30154
7021,1927-11-18,369,402,20322
7022,1927-11-19,482,475,30151
7023,1927-11-20,578,620,27041
7024,1927-11-21,631,740,30020
7025,1927-11-22,464,371,20433
7026,1927-11-23,535,679,30127
7027,1927-11-24,549,649,28336
7028,1927-11-25,413,432,23458
7029,1927-11-26,532,705,29740
7030,1927-11-27,562,769,28340
7031,1927-11-28,691,730,29016
7032,1927-11-29,610,631,30744
7033,1927-11-30,628,706,30398
7034,1927-12-01,608,699,29315
7035,1927-12-02,552,612,29115
7036,1927-12-04,566,695,30089
7037,1927-12-05,662,729,31054
7038,1927-12-07,614,745,32713
7039,1927-12-08,689,694,31986
7040,1927-12-09,661,762,31159
7041,1927-12-10,546,677,29369
7042,1927-12-11,623,677,29896
7043,1927-12-12,622,719,29735
7044,1927-12-13,471,502,21655
7045,1927-12-14,509,612,28382
7046,1927-12-15,579,693,29942
7047,1927-12-16,563,707,30016
7048,1927-12-17,510,692,29732
7049,1927-12-18,583,638,29693
7050,1927-12-19,632,725,29891
7051,1927-12-20,350,366,18686
7052,1927-12-21,606,637,29281
7053,1927-12-22,568,711,31452
7054,1927-12-23,455,601,28094
7055,1927-12-24,466,718,29217
7056,1927-12-25,555,662,28142
7057,1927-12-26,500,519,20011
7058,1927-12-27,451,598,22116
7059,1927-12-28,672,688,31405
7060,1927-12-29,596,698,31666
7061,1927-12-30,525,663,29722
7062,1927-12-31,459,604,28779
7063,1928-01-02,468,660,26630
7064,1928-01-03,378,427,19152
7065,1928-01-04,591,691,31026
7066,1928-01-05,564,674,29743
7067,1928-01-06,561,562,30103
7068,1928-01-07,614,718,30523
7069,1928-01-08,452,570,26902
7070,1928-01-09,530,573,26663
7071,1928-01-10,354,469,18217
7072,1928-01-11,552,659,30057
7073,1928-01-12,543,616,29782
7074,1928-01-13,650,736,30797
7075,1928-01-14,557,624,27271
7076,1928-01-15,544,670,26623
7077,1928-01-16,637,774,29083
7078,1928-01-17,415,466,20333
7079,1928-01-18,541,659,29624
7080,1928-01-19,716,709,31739
7081,1928-01-20,678,708,28980
7082,1928-01-21,658,674,28659
7083,1928-01-22,506,650,25875
7084,1928-01-23,552,774,28079
7085,1928-01-24,383,404,20606
7086,1928-01-25,563,703,30404
7087,1928-01-26,526,735,30533
7088,1928-01-27,494,732,29741
7089,1928-01-28,455,657,27677
7090,1928-01-29,484,642,27504
7091,1928-01-30,652,792,32346
7092,1928-02-01,547,657,29806
7093,1928-02-02,535,733,30590
7094,1928-02-03,539,623,28126
7095,1928-02-04,544,706,29664
7096,1928-02-05,631,704,27387
7097,1928-02-06,865,812,29721
7098,1928-02-07,457,516,20748
7099,1928-02-08,626,752,30831
7100,1928-02-09,603,760,31922
7101,1928-02-10,629,722,30080
7102,1928-02-11,603,657,27848
7103,1928-02-12,631,713,29173
7104,1928-02-13,735,721,29125
7105,1928-02-14,507,551,24904
7106,1928-02-15,533,642,28806
7107,1928-02-16,568,627,31819
7108,1928-02-17,551,691,28428
7109,1928-02-18,498,665,30681
7110,1928-02-19,598,691,29006
7111,1928-02-20,612,678,30333
7112,1928-02-21,340,399,20668
7113,1928-02-22,496,671,30098
7114,1928-02-23,617,674,30421
7115,1928-02-24,552,597,28597
7116,1928-02-25,595,709,30658
7117,1928-02-26,646,714,27885
7118,1928-02-27,629,738,30792
7119,1928-02-28,408,592,32370
7120,1928-02-29,564,570,28922
7121,1928-03-01,684,679,30993
7122,1928-03-02,558,687,30510
7123,1928-03-03,528,640,27944
7124,1928-03-04,539,673,27397
7125,1928-03-05,612,733,30013
7126,1928-03-06,487,550,30243
7127,1928-03-07,525,666,29193
7128,1928-03-08,594,698,30493
7129,1928-03-09,625,679,31049
7130,1928-03-10,478,658,30262
7131,1928-03-11,666,717,30653
7132,1928-03-12,605,748,29319
7133,1928-03-13,414,535,20757
7134,1928-03-14,651,758,32639
7135,1928-03-15,660,734,30828
7136,1928-03-16,629,621,29284
7137,1928-03-17,516,761,30565
7138,1928-03-18,529,581,26329
7139,1928-03-19,630,755,30851
7140,1928-03-20,320,417,18546
7141,1928-03-21,535,675,32160
7142,1928-03-22,473,550,25418
7143,1928-03-23,569,681,29855
7144,1928-03-24,496,629,28799
7145,1928-03-25,660,738,32942
7146,1928-03-26,698,823,30651
7147,1928-03-27,559,608,30985
7148,1928-03-28,583,693,29046
7149,1928-03-29,529,595,26853
7150,1928-03-30,461,610,30649
7151,1928-03-31,504,716,30644
7152,1928-04-01,538,751,29814
7153,1928-04-02,653,758,32193
7154,1928-04-03,498,584,27267
7155,1928-04-04,599,644,27883
7156,1928-04-05,714,681,30761
7157,1928-04-06,528,604,27532
7158,1928-04-07,592,703,28603
7159,1928-04-08,626,722,28270
7160,1928-04-09,717,807,31977
7161,1928-04-10,606,676,26305
7162,1928-04-11,646,698,30708
7163,1928-04-12,614,658,30151
7164,1928-04-13,518,591,26625
7165,1928-04-14,609,741,31698
7166,1928-04-15,517,584,28457
7167,1928-04-16,687,792,30493
7168,1928-04-17,464,482,28983
7169,1928-04-18,661,651,31431
7170,1928-04-19,638,664,30953
7171,1928-04-20,532,466,27305
7172,1928-04-21,463,414,33803
7173,1928-04-22,564,608,28353
7174,1928-04-23,582,651,36047
7175,1928-04-24,318,266,25135
7176,1928-04-25,461,454,32803
7177,1928-04-26,543,551,29080
7178,1928-04-27,611,691,28865
7179,1928-04-28,678,763,35892
7180,1928-04-29,483,603,27502
7181,1928-04-30,710,667,35027
7182,1928-05-01,501,534,25352
7183,1928-05-02,491,537,24414
7184,1928-05-03,600,642,29301
7185,1928-05-04,650,699,29152
7186,1928-05-05,607,727,28420
7187,1928-05-06,527,603,29670
7188,1928-05-07,693,690,31891
7189,1928-05-08,538,540,31131
7190,1928-05-09,534,554,32210
7191,1928-05-10,477,536,25963
7192,1928-05-11,435,418,19118
7193,1928-05-12,555,691,29903
7194,1928-05-13,660,703,28751
7195,1928-05-14,600,758,29552
7196,1928-05-15,575,646,31054
7197,1928-05-16,576,746,30860
7198,1928-05-17,518,494,29060
7199,1928-05-18,374,404,19392
7200,1928-05-19,568,721,31078
7201,1928-05-20,491,583,25909
7202,1928-05-21,658,823,31489
7203,1928-05-22,595,592,32636
7204,1928-05-23,635,696,31032
7205,1928-05-24,571,645,30003
7206,1928-05-25,436,441,19506
7207,1928-05-26,567,728,29832
7208,1928-05-27,553,668,29471
7209,1928-05-28,593,604,29493
7210,1928-05-29,554,647,27586
7211,1928-05-30,435,467,29766
7212,1928-05-31,686,644,29297
7213,1928-06-01,419,371,18963
7214,1928-06-02,566,639,30171
7215,1928-06-03,454,397,23569
7216,1928-06-04,485,476,27334
7217,1928-06-05,607,662,31957
7218,1928-06-06,732,671,29696
7219,1928-06-07,635,624,29762
7220,1928-06-08,447,442,20475
7221,1928-06-09,625,626,31929
7222,1928-06-10,669,623,29206
7223,1928-06-11,425,563,27927
7224,1928-06-12,348,346,32487
7225,1928-06-13,289,355,25189
7226,1928-06-14,513,661,31895
7227,1928-06-15,473,634,27845
7228,1928-06-16,458,525,29710
7229,1928-06-17,585,670,31120
7230,1928-06-18,617,658,30705
7231,1928-06-19,504,623,27132
7232,1928-06-20,598,721,30247
7233,1928-06-21,519,592,31352
7234,1928-06-22,558,611,28557
7235,1928-06-23,549,690,31110
7236,1928-06-24,580,688,29575
7237,1928-06-25,524,725,27583
7238,1928-06-26,611,626,28411
7239,1928-06-27,537,618,28823
7240,1928-06-28,522,597,30994
7241,1928-06-29,363,375,18673
7242,1928-06-30,444,579,31126
7243,1928-07-01,384,385,23084
7244,1928-07-02,513,529,28724
7245,1928-07-03,381,396,19395
7246,1928-07-04,642,773,31228
7247,1928-07-05,569,662,29944
7248,1928-07-06,550,707,33261
7249,1928-07-07,570,657,32008
7250,1928-07-08,682,788,31533
7251,1928-07-09,469,691,31306
7252,1928-07-10,524,500,20264
7253,1928-07-11,608,581,32096
7254,1928-07-12,589,745,30791
7255,1928-07-13,577,778,31840
7256,1928-07-14,600,645,29360
7257,1928-07-15,678,795,30700
7258,1928-07-16,548,621,29312
7259,1928-07-17,465,548,20574
7260,1928-07-18,424,460,19499
7261,1928-07-19,524,617,31486
7262,1928-07-20,515,624,30974
7263,1928-07-21,566,620,29422
7264,1928-07-22,637,668,29665
7265,1928-07-23,623,712,29820
7266,1928-07-24,453,534,20675
7267,1928-07-25,634,736,32346
7268,1928-07-26,648,719,31065
7269,1928-07-27,631,748,30902
7270,1928-07-28,646,696,27821
7271,1928-07-29,503,539,27114
7272,1928-07-30,578,743,29395
7273,1928-07-31,460,418,19389
7274,1928-08-01,508,575,26098
7275,1928-08-02,645,576,29768
7276,1928-08-03,589,744,31639
7277,1928-08-04,481,570,26904
7278,1928-08-05,568,628,33131
7279,1928-08-06,394,445,28368
7280,1928-08-07,474,507,21127
7281,1928-08-08,659,732,31057
7282,1928-08-09,559,655,30815
7283,1928-08-10,446,461,19406
7284,1928-08-11,648,849,31543
