,date,pas,total
661,1794-05-25,4,4244
662,1794-05-28,21,10369
663,1794-06-01,22,9358
664,1794-06-03,12,6784
665,1794-06-05,9,4377
666,1794-06-08,17,6903
667,1794-06-11,13,6500
668,1794-06-15,2,4247
669,1794-06-18,20,8725
670,1794-06-21,27,6636
671,1794-06-23,10,4218
672,1794-06-25,12,6459
673,1794-06-28,13,6512
674,1794-07-01,11,6578
675,1794-07-03,7,6047
676,1794-07-05,20,6312
677,1794-07-08,17,6805
678,1794-07-11,19,6652
679,1794-07-13,15,6139
680,1794-07-15,5,4041
681,1794-07-18,21,9919
682,1794-07-21,17,9426
683,1794-07-23,10,4184
684,1794-07-25,22,4439
685,1794-07-28,19,9632
686,1794-07-31,17,6486
687,1794-08-02,9,3757
688,1794-08-04,17,6738
689,1794-08-07,24,6640
690,1794-08-10,24,6376
691,1794-08-12,9,6442
692,1794-08-14,10,6233
693,1794-08-17,16,6505
694,1794-08-20,22,6274
695,1794-08-22,20,4325
696,1794-08-24,17,9414
697,1794-08-27,14,6499
698,1794-08-30,32,6567
699,1794-09-01,26,6123
700,1794-09-03,13,6230
701,1794-09-06,28,9619
702,1794-09-09,58,8959
703,1794-09-11,13,6005
704,1794-09-13,9,5979
705,1794-09-16,21,9253
706,1794-09-21,28,6568
707,1794-09-24,26,6465
708,1794-09-26,18,9826
709,1794-09-28,20,6834
710,1794-10-01,23,6637
711,1794-10-04,24,6341
712,1794-10-06,10,4263
713,1794-10-08,19,6220
714,1794-10-11,15,10180
715,1794-10-14,46,6851
716,1794-10-16,15,3812
717,1794-10-18,17,6210
718,1794-10-21,27,9870
719,1794-10-24,30,6684
720,1794-10-26,10,3969
721,1794-10-28,10,4084
722,1794-10-31,22,6551
723,1794-11-03,17,6634
724,1794-11-05,20,6173
725,1794-11-07,3,4020
726,1794-11-10,36,9166
727,1794-11-13,22,6446
728,1794-11-15,23,6353
729,1794-11-18,19,4247
730,1794-11-20,24,6848
731,1794-11-23,23,6616
732,1794-11-25,8,3979
733,1794-11-27,13,4084
734,1794-11-30,20,6679
735,1794-12-03,18,4296
736,1794-12-05,43,8937
737,1794-12-07,19,6465
738,1794-12-10,28,10269
739,1794-12-13,7,4056
740,1794-12-15,40,9137
741,1794-12-17,22,4351
742,1794-12-21,22,9989
743,1794-12-23,6,4334
744,1794-12-25,30,9935
745,1794-12-27,19,4177
746,1794-12-30,23,6375
747,1795-01-02,22,6709
748,1795-01-04,23,6495
749,1795-01-06,22,6408
750,1795-01-09,19,9929
751,1795-01-12,9,6246
752,1795-01-16,17,9517
753,1795-01-19,39,8866
754,1795-01-22,21,9395
755,1795-01-24,21,4271
756,1795-01-26,24,4396
757,1795-01-29,19,6598
758,1795-02-01,16,6678
759,1795-02-03,10,4127
760,1795-02-05,14,4004
761,1795-02-08,27,6980
762,1795-02-11,20,6773
763,1795-02-13,14,6646
764,1795-02-15,16,4325
765,1795-02-18,17,7010
766,1795-02-21,37,6731
767,1795-02-23,21,4269
768,1795-02-25,14,4163
769,1795-02-28,16,6855
770,1795-03-03,5,6278
771,1795-03-05,23,6359
772,1795-03-07,8,4136
773,1795-03-10,20,6903
774,1795-03-13,22,10202
775,1795-03-15,11,6369
776,1795-03-17,27,6323
777,1795-03-20,55,6897
778,1795-03-23,40,9673
779,1795-03-25,25,4584
780,1795-03-27,43,7124
781,1795-03-30,25,7267
782,1795-04-02,27,7165
