,date,pas,total
641,1870-05-07,130,28401
642,1870-05-08,79,20824
643,1870-05-09,79,22671
644,1870-05-10,59,17600
645,1870-05-11,76,18259
646,1870-05-12,93,22354
647,1870-05-13,82,20738
648,1870-05-14,89,22013
649,1870-05-15,101,22639
650,1870-05-16,99,21612
651,1870-05-17,89,21314
652,1870-05-18,95,22541
653,1870-05-19,110,21888
654,1870-05-20,141,24144
655,1870-05-21,102,21037
656,1870-05-22,88,20280
657,1870-05-23,114,21782
658,1870-05-24,122,20851
659,1870-05-25,134,22115
660,1870-05-26,108,22392
661,1870-05-27,97,21892
662,1870-05-28,124,22274
663,1870-05-29,82,23131
664,1870-05-30,127,22251
665,1870-05-31,114,21311
666,1870-06-01,108,20016
667,1870-06-02,94,22919
668,1870-06-03,86,19115
669,1870-06-04,136,21392
670,1870-06-05,89,20680
671,1870-06-06,75,22000
672,1870-06-07,75,17332
673,1870-06-08,83,21047
674,1870-06-10,132,19917
675,1870-06-11,104,22997
676,1870-06-12,90,20487
677,1870-06-13,105,21502
678,1870-06-14,122,21267
679,1870-06-15,97,20483
680,1870-06-16,111,20956
681,1870-06-17,88,21994
682,1870-06-18,122,22859
683,1870-06-19,97,20934
684,1870-06-20,107,21312
685,1870-06-21,97,21547
686,1870-06-22,98,22554
687,1870-06-23,99,21273
688,1870-06-24,148,21824
689,1870-06-25,112,21609
690,1870-06-26,144,21977
691,1870-06-27,116,23777
692,1870-06-28,96,21056
693,1870-06-29,87,22333
694,1870-06-30,97,22722
695,1870-07-01,121,21789
696,1870-07-02,97,22884
697,1870-07-03,128,20461
698,1870-07-04,181,24563
699,1870-07-05,135,21628
700,1870-07-06,104,22368
701,1870-07-07,121,21780
702,1870-07-08,138,25119
703,1870-07-10,62,20715
704,1870-07-15,99,21751
705,1870-07-19,54,21108
706,1870-07-28,53,21864
707,1870-07-29,76,22998
708,1870-07-30,48,21360
709,1870-07-31,52,21521
710,1870-08-01,80,24957
711,1870-08-02,75,23403
712,1870-08-04,76,24042
713,1870-08-05,68,21123
714,1870-08-07,46,21399
715,1870-08-08,56,20976
716,1870-08-09,71,20812
717,1870-08-10,101,22176
718,1870-08-11,102,22966
719,1870-08-12,80,21885
720,1870-08-13,85,23151
721,1870-08-14,82,19970
722,1870-08-15,74,22634
723,1870-08-16,100,22689
724,1870-08-17,70,21591
725,1870-08-19,89,21205
726,1870-08-20,91,21822
727,1870-08-21,65,22326
728,1870-08-22,90,21819
729,1870-08-23,66,21992
730,1870-08-24,99,21952
731,1870-08-27,101,23975
732,1870-08-29,91,20797
733,1870-08-30,74,19344
734,1870-09-03,70,20778
735,1870-09-04,82,22038
736,1870-09-07,76,21518
737,1870-09-09,69,21968
738,1870-09-10,88,20965
739,1870-09-11,85,20262
740,1870-09-15,67,20922
741,1870-09-16,82,21877
742,1870-09-17,89,21571
743,1870-09-18,75,22932
744,1870-09-20,63,20950
745,1870-10-01,91,19674
746,1870-10-02,70,19605
747,1870-10-03,76,20029
748,1870-10-04,100,20972
749,1870-10-05,104,20952
750,1870-10-06,61,19956
751,1870-10-09,72,20190
752,1870-10-10,64,19788
753,1870-10-11,77,19510
754,1870-10-13,95,20741
755,1870-10-14,68,22252
756,1870-10-16,84,21464
757,1870-10-18,91,21570
758,1870-10-19,60,20421
759,1870-10-20,99,23325
760,1870-10-21,98,19782
761,1870-10-22,94,20422
762,1870-10-23,73,20157
763,1870-10-24,71,20853
764,1870-10-25,117,22293
765,1870-10-26,59,16540
766,1870-10-27,54,26018
767,1870-10-28,62,22402
768,1870-10-29,83,21583
769,1870-10-30,70,22715
770,1870-10-31,91,22896
771,1870-11-01,117,24894
772,1870-11-02,90,23210
773,1870-11-03,83,23517
774,1870-11-04,85,20935
775,1870-11-05,101,22006
776,1870-11-06,106,20884
777,1870-11-07,93,19433
778,1870-11-08,80,20858
779,1870-11-09,114,22003
780,1870-11-10,104,20934
781,1870-11-11,121,21831
782,1870-11-12,136,24089
783,1870-11-13,110,22755
784,1870-11-14,74,19508
785,1870-11-15,119,22488
786,1870-11-16,88,21013
787,1870-11-17,97,22218
788,1870-11-18,121,22861
789,1870-11-19,111,22892
790,1870-11-20,97,21614
791,1870-11-21,98,22165
792,1870-11-22,56,23002
793,1870-11-23,98,21909
794,1870-11-24,105,21677
795,1870-11-25,91,21813
796,1870-11-26,109,22954
797,1870-11-27,117,22620
798,1870-11-28,84,21770
799,1870-11-29,102,23892
800,1870-11-30,87,22861
801,1870-12-01,89,21639
802,1870-12-02,105,22647
803,1870-12-03,95,25396
804,1870-12-04,104,23870
805,1870-12-05,108,23545
806,1870-12-06,129,23465
807,1870-12-07,113,23045
808,1870-12-08,75,20614
809,1870-12-09,93,21488
810,1870-12-10,54,22953
811,1870-12-11,87,24426
812,1870-12-13,79,24080
813,1870-12-14,80,24084
814,1870-12-15,94,23256
815,1870-12-16,87,24616
816,1870-12-17,74,20332
817,1870-12-18,80,22892
818,1870-12-22,71,22079
819,1870-12-23,54,22848
820,1870-12-24,105,23422
821,1870-12-26,69,22935
822,1870-12-28,63,22180
823,1870-12-29,64,22863
824,1870-12-31,79,21895
825,1871-01-02,81,21775
826,1871-01-05,89,21474
827,1871-01-06,85,22330
828,1871-01-08,74,22592
829,1871-01-10,74,22597
830,1871-01-13,64,22650
831,1871-01-14,83,24602
832,1871-01-15,80,23464
833,1871-01-16,48,22669
834,1871-01-17,69,22286
835,1871-01-19,61,23937
836,1871-01-20,76,23896
837,1871-01-21,50,21478
838,1871-01-27,94,23735
839,1871-01-28,57,20583
840,1871-01-29,88,22929
841,1871-01-30,48,21319
842,1871-02-03,60,24157
843,1871-02-07,43,22084
844,1871-02-08,92,22239
845,1871-02-09,75,19795
846,1871-02-11,71,19000
847,1871-02-12,59,20574
848,1871-02-18,90,22528
849,1871-02-25,85,22643
850,1871-03-04,101,23131
851,1871-03-05,72,23263
852,1871-03-08,76,23178
853,1871-03-13,138,24257
854,1871-03-15,103,23403
855,1871-03-20,68,22079
856,1871-03-25,57,11422
857,1871-03-29,47,10601
858,1871-03-30,72,11588
859,1871-03-31,68,11948
860,1871-04-02,52,11998
861,1871-04-03,64,11204
862,1871-04-04,67,11259
863,1871-04-05,51,11407
864,1871-04-06,60,11442
865,1871-04-07,80,11607
866,1871-04-08,54,11806
867,1871-04-09,66,11344
868,1871-04-10,49,11374
869,1871-04-11,55,11897
870,1871-04-12,88,12605
871,1871-04-13,70,12030
872,1871-04-14,57,11906
873,1871-04-15,65,11816
874,1871-04-16,60,12000
875,1871-04-17,66,11899
876,1871-04-18,55,12068
877,1871-04-19,29,12659
878,1871-04-20,47,12391
879,1871-04-21,31,12089
880,1871-04-22,63,11708
881,1871-04-23,104,12465
882,1871-04-24,50,11933
883,1871-04-25,47,12476
884,1871-04-26,54,12347
885,1871-04-27,81,12042
886,1871-04-28,61,12214
887,1871-04-29,77,12201
888,1871-04-30,64,11474
889,1871-05-01,48,12174
890,1871-05-02,39,11792
891,1871-05-03,65,12005
892,1871-05-04,39,11873
893,1871-05-05,83,12415
894,1871-05-06,51,11594
895,1871-05-07,46,12888
896,1871-05-08,46,11281
897,1871-05-09,45,12323
898,1871-05-10,85,12214
899,1871-05-11,40,11977
900,1871-05-12,50,11361
901,1871-05-13,48,12277
902,1871-05-14,64,11652
903,1871-05-15,46,12791
904,1871-05-16,41,11334
905,1871-05-17,87,11785
906,1871-05-18,61,11855
907,1871-05-19,59,11811
908,1871-05-20,46,12901
909,1871-05-21,40,10808
910,1871-05-22,41,11008
911,1871-05-23,39,11220
912,1871-05-24,43,11622
913,1871-05-25,43,11837
914,1871-05-27,36,11373
