,date,pas,total
388,1849-08-06,49,9206
389,1849-08-07,58,9215
390,1849-08-08,48,8609
391,1849-08-09,38,8950
392,1849-08-10,67,9335
393,1849-08-11,45,8428
394,1849-08-12,43,9195
395,1849-08-13,63,9262
396,1849-08-14,41,8936
397,1849-08-15,54,8283
398,1849-08-16,52,8983
399,1849-08-18,51,8892
400,1849-08-19,28,9014
401,1849-08-21,41,8591
402,1849-08-22,47,8789
403,1849-08-23,54,8974
404,1849-08-24,38,9160
405,1849-08-25,40,8812
406,1849-08-26,38,8793
407,1849-08-27,44,8927
408,1849-08-28,48,9097
409,1849-08-29,38,9402
410,1849-08-30,38,9034
411,1849-08-31,42,8778
412,1849-09-01,51,8568
413,1849-09-02,55,8441
414,1849-09-03,40,7828
415,1849-09-04,46,8725
416,1849-09-05,43,9226
417,1849-09-06,47,8621
418,1849-09-07,51,9539
419,1849-09-08,45,8787
420,1849-09-09,64,9465
421,1849-09-10,54,9146
422,1849-09-11,37,8955
423,1849-09-12,43,8165
424,1849-09-13,54,9223
425,1849-09-14,61,8683
426,1849-09-15,56,8557
427,1849-09-16,42,9391
428,1849-09-17,48,9045
429,1849-09-18,45,9139
430,1849-09-19,41,8919
431,1849-09-20,41,9012
432,1849-09-21,46,8723
433,1849-09-22,66,9122
434,1849-09-23,63,9253
435,1849-09-24,53,9296
436,1849-09-25,43,8495
437,1849-09-26,45,8216
438,1849-09-27,57,9437
439,1849-09-28,46,8390
440,1849-09-29,39,8525
441,1849-09-30,64,8940
442,1849-10-01,42,8970
443,1849-10-02,45,8538
444,1849-10-03,40,8691
445,1849-10-04,49,8690
446,1849-10-05,53,8929
447,1849-10-06,64,8953
448,1849-10-07,49,8687
449,1849-10-08,48,9041
450,1849-10-09,50,8493
451,1849-10-10,45,9080
452,1849-10-11,42,9276
453,1849-10-12,48,8878
454,1849-10-13,42,8940
455,1849-10-14,48,8276
456,1849-10-15,40,8665
457,1849-10-16,58,8348
458,1849-10-17,56,8528
459,1849-10-18,58,8801
460,1849-10-19,50,8950
461,1849-10-20,61,8771
462,1849-10-21,37,9607
463,1849-10-22,37,8455
464,1849-10-23,48,8791
465,1849-10-24,33,8966
466,1849-10-25,46,8787
467,1849-10-26,43,8552
468,1849-10-27,47,9004
469,1849-10-28,58,8479
470,1849-10-29,39,8954
471,1849-10-30,38,8713
472,1849-10-31,27,8642
473,1849-11-01,42,8606
474,1849-11-02,37,8891
475,1849-11-04,46,8974
476,1849-11-05,32,8967
477,1849-11-06,45,8788
478,1849-11-07,36,8969
479,1849-11-08,55,8768
480,1849-11-09,44,9145
481,1849-11-10,45,9001
482,1849-11-11,47,8786
483,1849-11-12,55,8935
484,1849-11-13,50,8591
485,1849-11-14,51,8716
486,1849-11-15,50,8774
487,1849-11-16,43,8805
488,1849-11-17,44,8901
489,1849-11-18,43,8560
490,1849-11-19,53,9014
491,1849-11-20,51,8908
492,1849-11-21,52,8698
493,1849-11-22,49,9164
494,1849-11-23,46,8522
495,1849-11-24,36,8994
496,1849-11-25,57,9274
497,1849-11-26,47,8898
498,1849-11-27,62,9524
499,1849-11-28,45,8910
500,1849-11-29,41,8557
501,1849-11-30,60,8657
502,1849-12-01,50,9069
503,1849-12-02,46,9133
504,1849-12-03,50,8700
505,1849-12-04,34,7701
506,1849-12-05,51,8613
507,1849-12-06,60,8599
508,1849-12-07,40,8760
509,1849-12-08,58,8777
510,1849-12-09,53,9043
511,1849-12-10,50,9056
512,1849-12-11,44,8552
513,1849-12-12,45,8819
514,1849-12-13,46,8599
515,1849-12-14,39,8671
516,1849-12-15,58,8942
517,1849-12-16,55,9204
518,1849-12-17,49,8320
519,1849-12-18,47,8659
520,1849-12-19,37,8514
521,1849-12-20,42,8355
522,1849-12-21,36,8211
523,1849-12-22,43,8695
524,1849-12-23,48,8900
525,1849-12-24,51,8804
526,1849-12-25,31,8618
527,1849-12-26,38,8732
528,1849-12-27,41,8934
529,1849-12-28,42,8994
530,1849-12-29,50,8701
531,1849-12-30,42,8965
532,1849-12-31,47,8692
533,1850-01-01,35,8315
534,1850-01-02,41,8738
535,1850-01-04,62,8878
536,1850-01-05,44,9246
537,1850-01-06,38,9012
538,1850-01-07,47,9005
539,1850-01-08,46,9264
540,1850-01-09,42,8585
541,1850-01-10,42,8864
542,1850-01-11,52,8627
543,1850-01-12,64,9138
544,1850-01-13,40,9184
545,1850-01-14,40,8896
546,1850-01-15,41,8623
547,1850-01-16,56,9176
548,1850-01-17,46,8790
549,1850-01-18,39,8843
550,1850-01-19,45,8689
551,1850-01-20,60,8813
552,1850-01-21,36,8457
553,1850-01-22,57,9074
554,1850-01-23,50,8899
555,1850-01-24,56,8837
556,1850-01-25,41,8895
557,1850-01-26,47,8673
558,1850-01-27,62,8544
559,1850-01-28,49,8947
560,1850-01-29,59,8943
561,1850-01-30,44,8537
562,1850-01-31,42,9170
563,1850-02-01,36,8295
564,1850-02-02,33,8510
565,1850-02-03,62,8727
566,1850-02-04,57,8667
567,1850-02-05,44,8552
568,1850-02-06,38,8722
569,1850-02-07,45,9337
570,1850-02-08,56,8748
571,1850-02-09,34,8891
572,1850-02-10,43,9261
573,1850-02-11,45,8318
574,1850-02-12,46,8205
575,1850-02-14,42,8939
576,1850-02-15,36,8458
577,1850-02-16,40,8620
578,1850-02-17,49,8505
579,1850-02-18,49,8860
580,1850-02-19,44,8356
581,1850-02-20,53,9169
582,1850-02-21,51,8991
583,1850-02-22,56,7791
584,1850-02-23,45,8856
585,1850-02-24,40,8961
586,1850-02-25,59,8855
587,1850-02-26,43,8860
588,1850-02-27,46,9069
589,1850-02-28,49,8607
590,1850-03-01,55,8198
591,1850-03-02,42,8367
592,1850-03-03,57,8813
593,1850-03-04,38,10820
594,1850-03-05,49,9515
595,1850-03-06,39,8814
596,1850-03-07,40,8845
597,1850-03-08,41,8704
598,1850-03-09,37,8932
599,1850-03-10,55,8830
600,1850-03-11,34,7881
601,1850-03-12,56,9094
602,1850-03-13,42,8386
603,1850-03-14,35,8911
604,1850-03-15,42,7861
605,1850-03-16,39,8345
606,1850-03-17,51,8989
607,1850-03-18,52,8935
608,1850-03-19,59,8815
609,1850-03-20,49,8981
610,1850-03-21,59,9218
611,1850-03-22,42,8850
612,1850-03-23,54,8850
613,1850-03-24,73,9113
614,1850-03-25,52,8626
615,1850-03-26,49,8593
616,1850-03-27,62,8974
617,1850-03-28,46,8564
618,1850-03-29,52,8641
619,1850-03-30,53,8968
620,1850-03-31,40,8910
621,1850-04-01,47,8620
622,1850-04-03,52,8703
623,1850-04-04,65,8663
624,1850-04-05,38,8887
625,1850-04-06,44,8611
626,1850-04-07,52,8842
627,1850-04-08,41,8795
628,1850-04-09,37,9007
629,1850-04-10,44,8810
630,1850-04-11,46,8353
631,1850-04-12,46,8660
632,1850-04-13,56,8876
