,date,pas,total
408,1938-09-23,294,39179
409,1938-09-30,271,33551
410,1938-10-07,211,38835
411,1938-10-14,284,38842
412,1938-10-21,262,41402
413,1938-10-28,253,39908
414,1938-11-04,281,38156
415,1938-11-11,309,39121
416,1938-11-18,278,40379
417,1938-11-25,244,41268
418,1938-12-02,310,40367
419,1938-12-09,277,40794
420,1938-12-16,293,41377
421,1938-12-23,242,41739
422,1938-12-30,332,49763
423,1939-01-06,235,41347
424,1939-01-13,300,50894
425,1939-01-20,270,38652
426,1939-01-27,340,50145
427,1939-02-03,243,38926
428,1939-02-10,351,51967
429,1939-02-17,189,40702
430,1939-02-24,230,43805
431,1939-03-03,288,44846
432,1939-03-10,298,50172
433,1939-03-17,282,42940
434,1939-03-24,282,42162
435,1939-03-31,277,41543
436,1939-04-07,250,40939
437,1939-04-14,274,43598
438,1939-04-21,359,52973
439,1939-04-28,277,42471
440,1939-05-05,260,41783
441,1939-05-12,258,43133
442,1939-05-19,262,42109
443,1939-05-26,249,42273
444,1939-06-02,252,40526
445,1939-06-09,253,40956
446,1939-06-16,243,41528
447,1939-06-23,244,42293
448,1939-06-30,37,4498
449,1939-07-07,210,39968
450,1939-07-14,245,43271
451,1939-07-21,281,41212
452,1939-07-28,243,41210
453,1939-08-04,300,44769
454,1939-08-11,226,42389
455,1939-08-18,277,40282
456,1939-08-26,329,41348
457,1939-09-01,246,30420
458,1939-09-08,128,20541
459,1939-09-15,146,22874
460,1939-09-22,120,22614
461,1939-09-29,232,34115
462,1939-10-06,152,25573
463,1939-10-13,231,32414
464,1939-10-20,169,24545
465,1939-10-27,179,23584
466,1939-11-03,275,33290
467,1939-11-10,151,23312
468,1939-11-17,199,34861
469,1939-11-24,262,34543
470,1939-12-01,219,34953
471,1939-12-08,161,30403
472,1939-12-15,251,34940
473,1939-12-22,257,33466
474,1939-12-29,267,34520
475,1940-01-05,255,33791
476,1940-01-12,178,33406
477,1940-01-19,228,35526
478,1940-01-26,179,32232
479,1940-02-02,242,32219
480,1940-02-09,269,34650
481,1940-02-16,283,36654
482,1940-02-23,306,36204
483,1940-03-01,269,37425
484,1940-03-08,248,34895
485,1940-03-15,254,34975
486,1940-03-22,307,35961
487,1940-03-29,251,33231
488,1940-04-05,245,31812
489,1940-04-12,271,36793
490,1940-04-19,230,34346
491,1940-04-26,262,35355
492,1940-05-03,252,36808
493,1940-05-10,254,36629
494,1940-05-17,265,37164
495,1940-05-24,291,32942
496,1940-05-31,162,26286
497,1940-06-07,100,18246
498,1941-02-07,184,31688
499,1941-02-14,211,33576
500,1941-02-21,225,36234
501,1941-02-28,207,35221
502,1941-03-07,243,33777
503,1941-03-14,216,33863
504,1941-03-21,227,31700
505,1941-03-28,218,33360
506,1941-04-04,263,34762
507,1941-04-11,242,35165
508,1941-04-18,225,34709
509,1941-04-25,240,37305
510,1941-05-02,232,35101
511,1941-05-12,298,43009
512,1941-05-19,241,42241
513,1941-05-26,270,40730
514,1941-06-02,210,43011
515,1941-06-09,218,38099
516,1941-06-16,315,44748
517,1941-06-23,238,39003
518,1941-06-30,253,43061
519,1941-07-07,195,33954
520,1941-07-14,244,42806
521,1941-07-21,258,39504
522,1941-07-28,196,41931
523,1941-08-04,252,36572
524,1941-08-11,324,45787
525,1941-08-18,271,41216
526,1941-08-25,250,43097
527,1941-08-30,243,39940
528,1941-09-06,278,44766
529,1941-09-13,272,45696
530,1941-09-20,269,42518
531,1941-09-27,311,46394
532,1941-10-04,285,40058
533,1941-10-11,236,42501
534,1941-10-18,264,39291
535,1941-10-25,267,45231
536,1941-11-01,294,45950
537,1941-11-08,289,43293
538,1941-11-15,332,51797
539,1941-11-22,334,50413
